,id,p,theta,beta,nphe,ein,eout
361,pion,2.30838,0.356534,1.01986,0,0.151476,0.050263199999999994
362,pion,0.8719,0.364822,1.00274,0,0.140078,0.0947127
363,kaon,2.66331,0.391384,0.9828389999999999,0,0.023163200000000002,0.0442664
364,pion,1.42229,0.283488,1.0049,0,0.0370336,0.0640879
365,proton,1.1525100000000001,0.290225,0.777224,0,0.139483,0.12236199999999998
366,pion,2.00763,0.47109300000000004,1.0084799999999998,0,0.026825400000000003,0.052369000000000006
367,pion,1.1873,0.367836,0.991761,0,0.038956300000000006,0.158572
368,pion,1.55795,0.40717800000000004,0.998409,0,0.208423,0.0300298
369,pion,1.9368299999999998,0.6273770000000001,0.976989,0,0.033463,0.158801
370,pion,1.3423399999999999,0.359766,1.01365,0,0.027649299999999998,0.0549325
371,pion,1.7789,0.565566,0.981216,0,0.19958800000000002,0.06825360000000001
372,proton,2.44862,0.23704899999999998,0.940157,0,0.0309911,0.045227699999999996
373,pion,2.11429,0.225093,0.99985,0,0.029022700000000002,0.0440375
374,pion,2.0174,0.37279,0.993086,0,0.10373099999999999,0.09457539999999999
375,proton,1.27062,0.261381,0.809204,0,0.0393683,0.0778668
376,proton,2.1419099999999998,0.211184,0.916127,0,0.031174200000000003,0.0449989
377,proton,2.25772,0.30349,0.9275260000000001,0,0.029892400000000003,0.058777800000000005
378,proton,1.47875,0.18854,0.835749,0,0.0515908,0.0674296
379,proton,1.60769,0.43849499999999997,0.862741,0,0.032867900000000005,0.0957198
380,proton,1.2892299999999999,0.431803,0.8247200000000001,0,0.0509957,0.216571
381,pion,2.4275599999999997,0.276473,1.00621,0,0.181552,0.0862898
382,pion,0.648203,0.5191399999999999,0.973117,0,0.031219999999999998,0.09352250000000001
383,proton,0.929427,0.42546999999999996,0.696563,0,0.0677043,0.11398499999999999
384,pion,0.824903,0.47368699999999997,0.959967,81,0.0309911,0.194919
385,pion,0.9414819999999999,0.47915699999999994,0.9817670000000001,0,0.044358,0.040146499999999995
386,proton,0.997635,0.385133,0.724432,0,0.0639048,0.12895399999999999
387,pion,1.27855,0.364687,0.979197,0,0.03968869999999999,0.0496681
388,proton,2.3997900000000003,0.139356,0.938293,0,0.0383154,0.365667
389,pion,2.10803,0.303244,0.9910209999999999,0,0.191028,0.260243
390,pion,0.8975360000000001,0.180693,0.9894,0,0.0285191,0.049988599999999994
391,proton,2.06989,0.333573,0.909335,0,0.0366674,0.0747997
392,proton,1.25505,0.479799,0.804144,0,0.0816663,0.243671
393,pion,1.4566299999999999,0.22486,1.00241,0,0.035614599999999996,0.0522316
394,pion,1.70687,0.22402399999999997,0.9928319999999999,0,0.037583,0.0444953
395,pion,1.8506099999999999,0.254332,0.996798,0,0.0254063,0.046967300000000003
396,proton,1.01183,0.438716,0.738647,0,0.06912339999999999,0.153857
397,kaon,2.59052,0.267007,0.963758,0,0.0298009,0.0405127
398,pion,1.27947,0.280499,1.01058,0,0.036987900000000004,0.0633555
399,proton,1.67651,0.335775,0.8538100000000001,0,0.0984207,0.0822614
400,pion,2.46952,0.278976,0.98872,0,0.025131599999999997,0.219043
401,pion,1.8298599999999998,0.354971,0.990138,0,0.182513,0.15321600000000002
402,proton,1.94095,0.312217,0.897375,0,0.143511,0.25506999999999996
403,pion,0.9138629999999999,0.361254,0.9890760000000001,0,0.145525,0.0612955
404,proton,1.20928,0.29746300000000003,0.803502,0,0.267887,0.0759442
405,proton,1.33486,0.376839,0.809503,0,0.0493019,0.371069
406,pion,1.74075,0.633966,0.993674,0,0.108492,0.0417487
407,pion,1.12032,0.5381739999999999,0.9723459999999999,0,0.030808,0.07411310000000002
408,kaon,0.9369040000000001,0.132991,0.864333,0,0.0413367,0.0571298
409,pion,2.2351400000000003,0.192493,1.00518,0,0.103227,0.162875
410,proton,1.3019,0.229198,0.8209200000000001,0,0.0384985,0.23007600000000003
411,pion,0.6431680000000001,0.278071,0.985124,0,0.0356603,0.059784800000000006
412,pion,0.489967,0.161174,0.9650209999999999,0,0.030441700000000002,0.0800183
413,proton,1.6878,0.29690700000000003,0.8694879999999999,0,0.0320897,0.182422
414,proton,1.88693,0.11875799999999999,0.910437,0,0.120806,0.22545199999999999
415,pion,2.9980900000000004,0.208425,1.00044,17,0.441062,0.161181
416,proton,1.08171,0.46116599999999996,0.740811,0,0.0504005,0.09196610000000001
417,proton,1.28237,0.630663,0.810191,0,0.175784,0.240925
418,proton,2.8986,0.427117,0.949981,0,0.11892899999999999,0.188647
419,pion,1.9527,0.220254,1.00801,0,0.0280156,0.18809800000000002
420,proton,0.9919889999999999,0.158324,0.7226319999999999,0,0.14749400000000001,0.07145800000000001
421,proton,1.37911,0.5909979999999999,0.835802,0,0.043396699999999996,0.334127
422,pion,1.9667400000000002,0.245554,1.00415,0,0.280522,0.0459144
423,proton,1.49401,0.419684,0.8255379999999999,0,0.0467842,0.100847
424,proton,1.48516,0.5094770000000001,0.8477459999999999,0,0.03630119999999999,0.0583658
425,proton,1.39406,0.25865900000000003,0.827234,0,0.032181299999999996,0.061982100000000005
426,proton,0.9337,0.42412299999999997,0.707121,0,0.05809109999999999,0.08972310000000001
427,pion,1.00908,0.527963,0.991548,0,0.0276036,0.0460517
428,proton,1.27886,0.261049,0.8190689999999999,0,0.27576100000000003,0.136324
429,pion,0.9712370000000001,0.319954,0.978617,0,0.0242618,0.0395514
430,proton,1.2938100000000001,0.22164899999999998,0.801767,58,0.183841,0.0948043
431,pion,1.47127,0.315013,0.9849319999999999,0,0.032227099999999995,0.152712
432,pion,1.28237,0.395914,0.994574,0,0.035843400000000004,0.307256
433,kaon,2.36957,0.18567,0.994189,0,0.027512,0.0531014
434,proton,1.7554,0.243412,0.8792610000000001,0,0.167224,0.18548900000000001
435,proton,2.03326,0.622326,0.9149799999999999,0,0.0318151,0.10057200000000001
436,pion,3.8385599999999998,0.26616,0.995559,115,0.0315862,0.04687569999999999
437,proton,1.54406,0.531736,0.840521,0,0.07507439999999999,0.10862899999999999
438,pion,2.76234,0.21079299999999998,1.0176100000000001,0,0.0280613,0.050629400000000005
439,proton,1.94186,0.285396,0.8638440000000001,0,0.129183,0.0474708
440,proton,2.42557,0.334937,0.9444440000000001,0,0.032776400000000004,0.058503099999999995
441,pion,2.15167,0.291033,1.00855,0,0.09365989999999999,0.13861300000000001
442,pion,2.30808,0.33666599999999997,1.0074100000000001,0,0.0385901,0.0457313
443,pion,1.34493,0.565786,0.9739760000000001,0,0.0866102,0.294667
444,pion,0.692912,0.41521,0.988433,0,0.059967999999999994,0.09622339999999999
445,proton,2.7657,0.326343,0.936833,0,0.304784,0.0221103
446,proton,1.08049,0.384362,0.753433,0,0.0575875,0.244862
447,kaon,1.13542,0.38618600000000003,0.9238559999999999,0,0.027420499999999997,0.0545663
448,proton,1.5718299999999998,0.32114899999999996,0.8694059999999999,0,0.043533999999999996,0.0820783
449,proton,1.24437,0.43647700000000006,0.797343,0,0.044083300000000006,0.06747539999999999
450,kaon,1.3415700000000002,0.240119,0.933732,0,0.026321800000000003,0.0436255
451,pion,1.3196,0.337131,0.976867,0,0.213642,0.15523
452,proton,2.63355,0.185381,0.9357709999999999,0,0.041977600000000004,0.32117199999999996
453,proton,1.1268799999999999,0.412042,0.765745,0,0.100526,0.0980087
454,proton,1.6652200000000001,0.323206,0.872469,0,0.0437629,0.13838399999999998
455,pion,0.790112,0.413142,0.970621,0,0.0319066,0.0411536
456,proton,0.9343100000000001,0.375651,0.699126,0,0.06825360000000001,0.09919889999999999
457,proton,2.01358,0.292623,0.9142459999999999,0,0.031540399999999996,0.048294800000000006
458,pion,1.6499599999999999,0.23601999999999998,1.00367,0,0.025726699999999998,0.0477913
459,kaon,2.30198,0.285534,0.96116,0,0.493889,0.014740200000000002
460,pion,1.1467200000000002,0.41599200000000003,0.996591,0,0.042755800000000004,0.0405127
461,pion,2.20874,0.325254,1.0089700000000001,0,0.37477699999999997,0.177111
462,pion,1.7702,0.48001099999999997,1.00832,0,0.266468,0.0701305
463,proton,2.3942900000000003,0.156615,0.9412219999999999,0,0.324331,0.129137
464,pion,1.3032700000000002,0.232502,0.9561270000000001,0,0.029572,0.115953
465,proton,1.75952,0.443379,0.8858229999999999,0,0.11233699999999999,0.108766
466,pion,1.71786,0.388729,1.00489,0,0.0539712,0.0424353
467,proton,1.33455,0.295632,0.824815,0,0.0301671,0.078645
468,pion,1.4905,0.24571500000000002,1.00532,0,0.0258183,0.0628977
469,proton,2.4283200000000003,0.29315,0.947023,0,0.0302129,0.107118
470,proton,1.3806399999999999,0.286893,0.819178,33,0.042893099999999997,0.0560311
471,proton,1.8973099999999998,0.513365,0.9642850000000001,0,0.0336004,0.146899
472,pion,2.35981,0.308632,1.0127,65,0.028610700000000003,0.07035930000000001
473,pion,2.46754,0.14518699999999998,0.9918399999999999,0,0.210071,0.0573129
474,kaon,2.8094900000000003,0.327524,0.9630270000000001,0,0.0186313,0.0519112
475,pion,2.83314,0.372994,1.00384,15,0.211444,0.18599200000000002
476,pion,2.43549,0.359752,1.0006,0,0.41185600000000006,0.189105
477,pion,1.4596799999999999,0.34087,0.98703,0,0.215473,0.0867933
478,proton,2.60502,0.310069,0.955073,0,0.0247196,0.45529899999999995
479,proton,1.56725,0.19464700000000001,0.872705,0,0.0462806,0.0509499
480,pion,1.92081,0.22574899999999998,1.0092700000000001,0,0.26811599999999997,0.137469
481,pion,1.45571,0.20274,1.00545,0,0.0468299,0.16356099999999998
482,proton,1.29885,0.43313100000000004,0.80386,0,0.0436255,0.0656443
483,proton,1.2192,0.3813,0.789726,0,0.035843400000000004,0.07077130000000001
484,proton,2.05249,0.386348,0.912135,0,0.0459602,0.111604
485,pion,0.7826350000000001,0.592171,0.972775,0,0.180545,0.0342412
486,proton,2.4126,0.467192,0.9355319999999999,0,0.233829,0.324056
487,proton,1.16289,0.308183,0.771841,0,0.08386360000000001,0.140902
488,pion,0.730144,0.465757,0.9789040000000001,0,0.111284,0.0336461
489,pion,1.34676,0.263703,0.9881139999999999,0,0.036759,0.070634
490,proton,1.08324,0.431335,0.758051,0,0.0457313,0.117876
491,proton,1.88769,0.35725300000000004,0.9016360000000001,0,0.332341,0.299748
492,pion,1.20455,0.41156099999999995,0.9965430000000001,0,0.0584115,0.11609100000000001
493,pion,2.72496,0.129001,0.9948469999999999,0,0.242298,0.15285
494,proton,1.9772599999999998,0.295982,0.8893459999999999,31,0.193774,0.241794
495,pion,0.572213,0.471713,0.963659,0,0.0331426,0.061387
496,proton,0.8381780000000001,0.599244,0.665989,0,0.09242389999999999,0.0620279
497,proton,0.957046,0.40647300000000003,0.720598,0,0.047562400000000005,0.115587
498,pion,1.3296700000000001,0.142772,1.02354,0,0.171069,0.0877546
499,proton,1.07759,0.48727700000000007,0.744685,0,0.0490272,0.11119200000000001
500,proton,2.65538,0.322793,0.926582,0,0.0953078,0.06825360000000001
501,proton,1.30266,0.131498,0.809809,0,0.043076199999999995,0.198123
502,proton,1.52575,0.372396,0.890316,0,0.0373083,0.160723
503,pion,1.15221,0.540864,1.00129,0,0.035111,0.046967300000000003
504,pion,2.74495,0.194501,1.00776,17,0.031540399999999996,0.0497597
505,pion,1.07362,0.360174,0.975356,0,0.0347906,0.0417029
506,pion,2.84367,0.37255900000000003,1.00642,0,0.0447242,0.140902
507,proton,2.8439799999999997,0.392544,0.94063,0,0.0192264,0.114397
508,pion,0.839551,0.23425500000000002,0.995972,0,0.05383380000000001,0.0481575
509,proton,1.53292,0.47816800000000004,0.864079,0,0.0319066,0.0791943
510,proton,0.9422450000000001,0.35439899999999996,0.7065140000000001,0,0.0510414,0.11540399999999999
511,proton,2.13199,0.25799,0.813603,0,0.0839551,0.202792
512,proton,0.8439760000000001,0.375048,0.675897,107,0.0681621,0.0704967
513,proton,2.06683,0.184503,0.9156979999999999,0,0.326894,0.28381799999999996
514,pion,1.92996,0.515112,0.9962540000000001,0,0.025360499999999998,0.047562400000000005
515,proton,3.6524,0.368885,0.960942,0,0.0279698,0.0412909
516,proton,1.92767,0.447053,0.89174,0,0.23685100000000003,0.10254100000000001
517,proton,1.6913099999999999,0.306458,0.8743700000000001,0,0.18104800000000001,0.0462348
518,proton,1.5150700000000001,0.264856,0.8542489999999999,0,0.0430304,0.0585489
519,pion,2.7538,0.283256,0.9980559999999999,10,0.127443,0.327306
520,proton,1.54574,0.111399,0.8557790000000001,0,0.0417029,0.12382699999999999
521,proton,2.01389,0.314159,0.9070239999999999,0,0.328862,0.194232
522,pion,1.8641900000000002,0.282452,0.9965459999999999,0,0.0332799,0.40119
523,proton,1.2806899999999999,0.403522,0.822058,0,0.157519,0.39079899999999995
524,pion,1.21309,0.232969,1.12014,0,0.16054000000000002,0.0528267
525,kaon,1.64477,0.37967399999999996,0.960512,0,0.0810254,0.151568
526,pion,3.08797,0.326775,1.00247,48,0.0243534,0.0432136
527,proton,1.1117700000000001,0.282663,0.757411,0,0.0460975,0.0647288
528,proton,1.12779,0.380874,0.769984,0,0.0462348,0.06573589999999999
529,proton,1.22133,0.278564,0.779311,0,0.036759,0.061982100000000005
530,proton,2.1840200000000003,0.212983,0.925364,0,0.281895,0.18677
531,kaon,1.19844,0.49607799999999996,0.925212,0,0.0373083,0.0576791
532,proton,1.70672,0.17943599999999998,0.885017,0,0.0961318,0.0712291
533,pion,0.937667,0.310254,0.9929020000000001,0,0.028107099999999996,0.0505837
534,pion,2.70283,0.114474,0.9660489999999999,0,0.0931563,0.13559200000000002
535,proton,0.95552,0.349121,0.6956640000000001,0,0.056260000000000004,0.0641794
536,pion,2.19883,0.458219,1.00829,0,0.230579,0.0314031
537,proton,1.8310799999999998,0.389546,0.880152,0,0.0315862,0.060654599999999996
538,proton,2.01068,0.49697399999999997,0.8958139999999999,0,0.035797699999999995,0.18104800000000001
539,pion,1.3734600000000001,0.211573,0.979902,0,0.035797699999999995,0.0478828
540,pion,0.962234,0.27973600000000004,0.985975,0,0.0548867,0.133577
541,pion,1.9700900000000001,0.388412,1.00566,0,0.0471504,0.336507
542,proton,1.43145,0.30748000000000003,0.8487450000000001,0,0.035614599999999996,0.0690318
543,proton,1.2208700000000001,0.430465,0.7998310000000001,0,0.0436255,0.0740215
544,proton,0.8996719999999999,0.178344,0.689032,0,0.0645457,0.0933852
545,proton,1.6739099999999998,0.39433,0.867923,0,0.0393683,0.0558938
546,pion,2.94224,0.254484,1.0161799999999999,0,0.6836800000000001,0.252232
547,proton,0.989242,0.383868,0.7245689999999999,0,0.058320000000000004,0.10331900000000001
548,proton,2.1146,0.273835,0.9358920000000001,0,0.435935,0.47333500000000006
549,proton,1.56756,0.21543600000000002,0.8431870000000001,0,0.0435798,0.0612039
550,pion,2.52338,0.393421,1.0241200000000001,0,0.0318151,0.0381781
551,proton,1.39681,0.21757100000000001,0.823153,0,0.03753719999999999,0.0720989
552,pion,1.30282,0.21940500000000002,0.981543,0,0.038269599999999994,0.0507668
553,positron,0.462348,0.40974099999999997,0.997765,0,0.058777800000000005,0.0799725
554,pion,0.741588,0.177833,0.979758,0,0.0325933,0.10908699999999999
555,proton,0.944991,0.436684,0.709444,0,0.0719615,0.07086289999999999
556,kaon,0.9227129999999999,0.5389229999999999,0.8950170000000001,0,0.0292058,0.044907300000000004
557,proton,1.38903,0.620692,0.8348770000000001,0,0.0452735,0.114809
558,proton,1.94705,0.397423,0.888666,0,0.0660563,0.059327099999999994
559,proton,2.36164,0.452033,0.923193,0,0.306111,0.16484300000000002
560,pion,0.94255,0.503001,0.9699399999999999,0,0.058136900000000005,0.25145300000000004
561,pion,1.08263,0.362703,0.974504,0,0.116182,0.042710000000000005
562,proton,1.06584,0.408566,0.75753,0,0.0935683,0.08317689999999998
563,proton,1.4155799999999998,0.48854200000000003,0.8437540000000001,0,0.034332800000000004,0.293797
564,pion,1.63394,0.34545,1.00871,0,0.032135500000000004,0.0385901
565,pion,0.47730200000000006,0.323702,0.9594090000000001,0,0.036484300000000004,0.086656
566,proton,1.87915,0.20961799999999997,0.8908299999999999,0,0.16237100000000002,0.147814
567,proton,0.903639,0.522439,0.688005,0,0.0654154,0.07127489999999999
568,pion,1.86465,0.437722,0.986714,0,0.041931800000000005,0.101717
569,pion,1.33913,0.5726289999999999,0.989925,0,0.0327306,0.17171
570,pion,2.2519299999999998,0.277469,1.00559,0,0.0432136,0.30396
571,pion,1.74868,0.31645300000000004,1.01894,0,0.035843400000000004,0.0438544
572,proton,0.930343,0.5965090000000001,0.674736,0,0.054749400000000004,0.08523689999999999
573,proton,1.2178200000000001,0.331497,0.791456,0,0.0353399,0.15761
574,proton,1.7615,0.42913199999999996,0.8809110000000001,0,0.035294099999999995,0.0647288
575,pion,2.41337,0.226367,1.00058,0,0.155779,0.030716399999999998
576,proton,1.38888,0.321758,0.821275,0,0.16736099999999998,0.11311500000000001
577,kaon,0.909438,0.24268,0.877347,0,0.0323644,0.0588235
578,pion,1.99725,0.138675,0.992451,0,0.0304875,0.0348821
579,pion,1.58297,0.236103,0.994501,0,0.0537881,0.0354314
580,pion,1.5568799999999998,0.189523,0.978416,0,0.0612497,0.0603342
581,pion,3.17632,0.261382,1.0211700000000001,55,0.122866,0.0988327
582,proton,1.0089299999999999,0.157394,0.726418,0,0.0807507,0.09581139999999999
583,proton,1.54269,0.225748,0.8560040000000001,0,0.050629400000000005,0.0937057
584,proton,1.06371,0.396829,0.748197,0,0.0519112,0.124056
585,proton,1.62448,0.195491,0.864094,0,0.0285191,0.09027239999999999
586,pion,1.44076,0.325704,0.996022,0,0.025680900000000003,0.319799
587,pion,1.6994,0.244443,0.99823,0,0.0246738,0.07411310000000002
588,pion,1.22301,0.415448,0.974979,0,0.0228428,0.049164599999999996
589,pion,2.74556,0.27742100000000003,1.002,29,0.023163200000000002,0.053193
590,kaon,1.6005200000000002,0.41327200000000003,0.9399059999999999,0,0.366033,0.0536965
591,proton,1.23781,0.623437,0.811038,0,0.0399634,0.0873426
592,pion,2.20066,0.381446,0.9530200000000001,0,0.0577249,0.0450446
593,pion,1.50042,0.258944,0.988924,0,0.021377900000000002,0.0493019
594,proton,1.6463,0.389218,0.8653209999999999,0,0.032822199999999996,0.0692607
595,pion,2.73579,0.19473800000000002,0.9862270000000001,5,0.0751202,0.0529183
596,pion,1.03655,0.472243,0.9798319999999999,0,0.0320439,0.104646
597,proton,1.11696,0.545657,0.7561140000000001,0,0.06678869999999999,0.142458
598,pion,0.7498279999999999,0.513299,1.0044,0,0.0358892,0.106477
599,pion,0.567178,0.158592,0.959015,0,0.028931099999999998,0.0455482
600,proton,1.6701,0.270892,0.8832549999999999,0,0.0378119,0.0571298
601,pion,3.1986,0.18953699999999998,1.01308,0,0.118288,0.152895
602,proton,1.30816,0.341595,0.818299,0,0.030579099999999998,0.221561
603,proton,1.81781,0.329306,0.892141,0,0.218952,0.10515
604,pion,1.24819,0.543991,0.9863290000000001,0,0.0589151,0.0543374
605,proton,1.00725,0.6410020000000001,0.73919,0,0.0555734,0.10725599999999999
606,proton,1.00557,0.221692,0.7337779999999999,0,0.156283,0.10798800000000001
607,pion,2.0074799999999997,0.329371,1.0115100000000001,0,0.031632,0.22330100000000003
608,proton,2.41703,0.285564,0.717754,0,0.12213299999999999,0.5349510000000001
609,proton,1.46593,0.42093800000000003,0.847701,0,0.03753719999999999,0.0653239
610,pion,1.15221,0.42161099999999996,1.03653,0,0.03968869999999999,0.0633097
611,proton,1.4876,0.383799,0.845575,0,0.0531014,0.0731518
612,proton,1.05608,0.303222,0.7317899999999999,0,0.051453399999999996,0.13962
613,proton,1.10796,0.215065,0.7525729999999999,13,0.054428899999999995,0.107439
614,pion,0.782177,0.451271,0.9825889999999999,0,0.037079400000000005,0.048661
615,pion,2.73884,0.262525,1.00355,0,0.299657,0.544564
616,pion,1.08812,0.61122,0.996217,0,0.043076199999999995,0.0695354
617,pion,1.5944200000000002,0.158531,0.986722,0,0.263401,0.057496000000000005
618,pion,0.8389409999999999,0.279271,0.978562,0,0.0399634,0.0573587
619,proton,1.30236,0.46522399999999997,0.812967,0,0.0609293,0.285512
